Entry	CBB_01	CBB_02	CBB_03	rGlyP_07	rGlyP_08	rGlyP_09	CBB_UP_01	CBB_UP_02	CBB_UP_03	rGlyP_UP_07	rGlyP_UP_08	rGlyP_UP_09	CBB_01_imputado	CBB_02_imputado	CBB_03_imputado	rGlyP_07_imputado	rGlyP_08_imputado	rGlyP_09_imputado	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (GO)	Gene Ontology (molecular function)	Gene Ontology IDs	KEGG
Q0K801	25.223182996624985	25.495694989737213	25.69861034610739	25.544586559499024	25.83701646539723	25.560926416858276	3	4	5	4	5	5	No	No	No	No	No	No	Q0K801_CUPNH	Uncharacterized protein	H16_A2791 E6A55_14245	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	106						reh:H16_A2791
Q0K802	28.616380955589374	28.858497464511167	29.098215266041873	29.252712837410495	29.445390957305783	29.35489746334761	12	13	14	11	13	13	No	No	No	No	No	No	Q0K802_CUPNH	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	H16_A2790 E6A55_14240	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	115	protein folding [GO:0006457]		RNA polymerase II CTD heptapeptide repeat P3 isomerase activity [GO:0140839]; RNA polymerase II CTD heptapeptide repeat P6 isomerase activity [GO:0140840]; protein folding [GO:0006457]	RNA polymerase II CTD heptapeptide repeat P3 isomerase activity [GO:0140839]; RNA polymerase II CTD heptapeptide repeat P6 isomerase activity [GO:0140840]	GO:0006457; GO:0140839; GO:0140840	reh:H16_A2790
Q0K803	24.79248098679464	24.98464847346857	24.717960984889793	24.96741767836566	25.120716092011925	25.159588231644385	4	5	5	5	5	5	No	No	No	No	No	No	Q0K803_CUPNH	YaeQ family protein (YaeQ-like protein)	yaeQ H16_A2789 E6A55_14235	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	182						reh:H16_A2789
Q0K805	22.71398054920451	22.52538835870256	22.382484926198085	22.91939392880862	22.70839328853323	22.835124924170593	2	2	2	2	2	2	No	No	No	No	No	No	Q0K805_CUPNH	Polyisoprenoid-binding protein (Uncharacterized YceI-like periplasmic protein)	H16_A2787 E6A55_14225	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	195						reh:H16_A2787
Q0K807	25.480302123353248	25.2698971853528	25.243971175192204	25.35789815565868	25.127067815240807	25.20611198759702	5	5	6	6	5	5	No	No	No	No	No	No	Q0K807_CUPNH	RNA-binding S4 domain-containing protein	H16_A2785 E6A55_14215	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	80			RNA binding [GO:0003723]	RNA binding [GO:0003723]	GO:0003723	reh:H16_A2785
Q0K808	27.37958099920727	27.454561409426947	27.50433903424362	27.553706693671597	27.584824556120388	27.588854293013416	45	49	50	47	50	46	No	No	No	No	No	No	SYQ_CUPNH	Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS)	glnS H16_A2784	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	585	glutaminyl-tRNA aminoacylation [GO:0006425]; glutamyl-tRNA aminoacylation [GO:0006424]	cytosol [GO:0005829]	cytosol [GO:0005829]; ATP binding [GO:0005524]; glutamine-tRNA ligase activity [GO:0004819]; glutaminyl-tRNA aminoacylation [GO:0006425]; glutamyl-tRNA aminoacylation [GO:0006424]	ATP binding [GO:0005524]; glutamine-tRNA ligase activity [GO:0004819]	GO:0004819; GO:0005524; GO:0005829; GO:0006424; GO:0006425	reh:H16_A2784
Q0K809	24.7417933380694	24.729536569517865	24.77450514056373	24.552395721294925	24.564492783978004	24.521246070546898	15	14	14	13	16	14	No	No	No	No	No	No	Q0K809_CUPNH	CoA transferase (EC 5.1.99.-)	H16_A2783 E6A55_14205	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	479			isomerase activity [GO:0016853]; transferase activity [GO:0016740]	isomerase activity [GO:0016853]; transferase activity [GO:0016740]	GO:0016740; GO:0016853	reh:H16_A2783
Q0K810	24.5444601886698	24.550724504126286	24.70463215311776	24.350794545918056	24.504040909935153	24.484414763528648	5	5	6	5	6	5	No	No	No	No	No	No	Q0K810_CUPNH	Predicted flavin-nucleotide-binding protein related to pyridoxine 5'-phosphate oxidase (EC 1.4.3.-) (Pyridoxamine 5'-phosphate oxidase family protein)	H16_A2782 E6A55_14200	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	205			oxidoreductase activity [GO:0016491]	oxidoreductase activity [GO:0016491]	GO:0016491	reh:H16_A2782
Q0K811	22.75471115297252	22.73019582685365	22.65395853189384	22.979598316328083	23.002871442636746	23.10492621965443	5	6	6	6	6	7	No	No	No	No	No	No	Q0K811_CUPNH	PhzF family phenazine biosynthesis protein (Predicted epimerase, PhzC/PhzF homolog (EC 5.1.-.-))	H16_A2781 E6A55_14195	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	286	biosynthetic process [GO:0009058]	cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; isomerase activity [GO:0016853]; biosynthetic process [GO:0009058]	isomerase activity [GO:0016853]	GO:0005737; GO:0009058; GO:0016853	reh:H16_A2781
Q0K812	27.118244357729125	26.85856595443257	26.71607458873653	26.202768105212023	25.95844525602932	25.979598745707488	20	21	21	20	20	20	No	No	No	No	No	No	Q0K812_CUPNH	Glutathione hydrolase proenzyme (EC 2.3.2.2) (EC 3.4.19.13) [Cleaved into: Glutathione hydrolase large chain; Glutathione hydrolase small chain]	ggt2b ggt H16_A2780 E6A55_14190	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	541	glutathione biosynthetic process [GO:0006750]; glutathione catabolic process [GO:0006751]		glutathione hydrolase activity [GO:0036374]; leukotriene C4 gamma-glutamyl transferase activity [GO:0103068]; glutathione biosynthetic process [GO:0006750]; glutathione catabolic process [GO:0006751]	glutathione hydrolase activity [GO:0036374]; leukotriene C4 gamma-glutamyl transferase activity [GO:0103068]	GO:0006750; GO:0006751; GO:0036374; GO:0103068	reh:H16_A2780
Q0K815	25.287652401578512	25.411021889726605	25.40189997823029	26.025929449428908	26.14183655314689	26.0165195704926	10	11	12	13	12	13	No	No	No	No	No	No	KATG_CUPNH	Catalase-peroxidase (CP) (EC 1.11.1.21) (Peroxidase/catalase)	katG H16_A2777	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	751	cellular response to hydrogen peroxide [GO:0070301]; hydrogen peroxide catabolic process [GO:0042744]	cytosol [GO:0005829]	cytosol [GO:0005829]; catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; cellular response to hydrogen peroxide [GO:0070301]; hydrogen peroxide catabolic process [GO:0042744]	catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]	GO:0004096; GO:0005829; GO:0020037; GO:0042744; GO:0046872; GO:0070301	reh:H16_A2777
Q0K817	21.359108371602225	21.89817622473721	22.36756473903576	23.864871246021114	24.375492181244507	24.032949270832304	3	1	3	3	4	4	No	No	No	No	No	No	Q0K817_CUPNH	Hypothetical membrane spanning protein (Tripartite tricarboxylate transporter permease)	H16_A2775 E6A55_14165	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	500		membrane [GO:0016020]	membrane [GO:0016020]		GO:0016020	reh:H16_A2775
Q0K820	22.072666010421973	21.86420964626972	22.104501851569545	21.754961561550328	21.741736547137595	21.9740639897321	3	3	5	3	3	3	No	No	No	No	No	No	Q0K820_CUPNH	Probable extra-cytoplasmic solute receptor (Tripartite tricarboxylate transporter substrate binding protein)	H16_A2772 E6A55_14150	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	331						reh:H16_A2772
Q0K822	25.06796380525378	25.076693311140623	25.002450691104407	25.11932701171884	25.09339497159297	25.068118962187423	9	9	10	8	9	9	No	No	No	No	No	No	Q0K822_CUPNH	CoA transferase (EC 5.1.99.-)	H16_A2770 E6A55_14140	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	406			CoA-transferase activity [GO:0008410]; isomerase activity [GO:0016853]	CoA-transferase activity [GO:0008410]; isomerase activity [GO:0016853]	GO:0008410; GO:0016853	reh:H16_A2770
Q0K823	27.32308596848723	27.43244043124956	27.575793780019296	27.42005807924153	27.492116978546655	27.46632331226037	45	50	51	48	50	48	No	No	No	No	No	No	SYA_CUPNH	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	alaS H16_A2769	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	874	alanyl-tRNA aminoacylation [GO:0006419]; negative regulation of DNA-templated transcription [GO:0045892]	cytosol [GO:0005829]	cytosol [GO:0005829]; alanine-tRNA ligase activity [GO:0004813]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; alanyl-tRNA aminoacylation [GO:0006419]; negative regulation of DNA-templated transcription [GO:0045892]	alanine-tRNA ligase activity [GO:0004813]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]	GO:0000049; GO:0002161; GO:0004813; GO:0005524; GO:0005829; GO:0006419; GO:0008270; GO:0045892	reh:H16_A2769
Q0K828	26.5237396134796	26.39681774395093	26.43735127048894	26.831942494124288	26.851991906953316	26.715462212520023	7	7	8	7	8	8	No	No	No	No	No	No	Q0K828_CUPNH	Class II aldolase/adducin family protein (Ribulose-5-phosphate 4-epimerase or related epimerase/aldolase)	H16_A2764 E6A55_14110	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	258		cytoskeleton [GO:0005856]	cytoskeleton [GO:0005856]; actin filament binding [GO:0051015]	actin filament binding [GO:0051015]	GO:0005856; GO:0051015	reh:H16_A2764
Q0K829	27.67205196661042	27.757147874602467	27.85916199452837	27.44240150015754	27.38217645740282	27.4414085676738	11	11	11	10	10	9	No	No	No	No	No	No	Q0K829_CUPNH	Tautomerase (EC 5.3.2.-)	H16_A2763 E6A55_14105	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	62			isomerase activity [GO:0016853]	isomerase activity [GO:0016853]	GO:0016853	reh:H16_A2763
Q0K830	26.736954581348165	26.659931047739008	26.66983703597447	26.66661725094181	26.60595696941068	26.631148535338415	13	12	13	10	12	13	No	No	No	No	No	No	Q0K830_CUPNH	L-threonine aldolase (EC 4.1.2.48)	ltaA H16_A2762 E6A55_14100	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	343	threonine catabolic process [GO:0006567]		threonine aldolase activity [GO:0004793]; threonine catabolic process [GO:0006567]	threonine aldolase activity [GO:0004793]	GO:0004793; GO:0006567	reh:H16_A2762
Q0K831	24.86182375759627	25.081623303346525	25.108953541403103	25.257854715803376	25.28289127784753	25.14782077362193	7	7	8	7	7	7	No	No	No	No	No	No	Q0K831_CUPNH	NADH pyrophosphatase I of the Nudix family of hydrolases (EC 3.6.1.22) (NUDIX hydrolase)	H16_A2761 E6A55_14095	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	194	NAD catabolic process [GO:0019677]; NADH metabolic process [GO:0006734]; NADP catabolic process [GO:0006742]	cytosol [GO:0005829]	cytosol [GO:0005829]; metal ion binding [GO:0046872]; NAD+ diphosphatase activity [GO:0000210]; NADH pyrophosphatase activity [GO:0035529]; NAD catabolic process [GO:0019677]; NADH metabolic process [GO:0006734]; NADP catabolic process [GO:0006742]	metal ion binding [GO:0046872]; NAD+ diphosphatase activity [GO:0000210]; NADH pyrophosphatase activity [GO:0035529]	GO:0000210; GO:0005829; GO:0006734; GO:0006742; GO:0019677; GO:0035529; GO:0046872	reh:H16_A2761
Q0K832	28.111928874729923	28.093071484761996	28.285702591874568	27.932081415186435	28.177164009766415	28.07960760990162	6	8	9	7	8	9	No	No	No	No	No	No	Q0K832_CUPNH	Predicted redox protein, regulator of disulfide-bond formation (Sulfurtransferase TusA family protein)	H16_A2760 E6A55_14090	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	75						reh:H16_A2760
Q0K834	20.801446679911987	20.95473562708789	21.013260578922655	21.462307367534436	21.4618289674243	21.35174755501543	1	1	3	3	2	2	No	No	No	No	No	No	Q0K834_CUPNH	Altronate dehydratase (EC 4.2.1.7)	H16_A2758 E6A55_14080	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	522	D-galacturonate catabolic process [GO:0019698]		altronate dehydratase activity [GO:0008789]; D-galacturonate catabolic process [GO:0019698]	altronate dehydratase activity [GO:0008789]	GO:0008789; GO:0019698	reh:H16_A2758
Q0K835	20.619139997831567	20.367119231446345	20.50017094578406	21.12213798392114	21.043857388528934	21.105902952624913	1	1	1	3	3	3	No	No	No	No	No	No	Q0K835_CUPNH	ABC-type transporter, periplasmic component: PAAT family (Transporter substrate-binding domain-containing protein)	H16_A2757 E6A55_14075	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	264		cell envelope [GO:0030313]	cell envelope [GO:0030313]		GO:0030313	reh:H16_A2757
Q0K839	23.763901285680326	23.579619112644455	23.551395133175635	23.854796192070165	23.726632473041732	23.578228518716134	4	3	3	3	3	4	No	No	No	No	No	No	Q0K839_CUPNH	GntR family transcriptional regulator (Transcriptional regulator, GntR-family)	H16_A2753 E6A55_14055	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	348			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700	reh:H16_A2753
Q0K840	29.233315551779924	29.176720358072014	29.108542347668777	29.268247653469015	29.20381686115144	29.284275713323456	27	27	27	28	29	28	No	No	No	No	No	No	Q0K840_CUPNH	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (UDP-glucose pyrophosphorylase)	galU H16_A2752 E6A55_14050	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	296	biosynthetic process [GO:0009058]; UDP-alpha-D-glucose metabolic process [GO:0006011]		UTP:glucose-1-phosphate uridylyltransferase activity [GO:0003983]; biosynthetic process [GO:0009058]; UDP-alpha-D-glucose metabolic process [GO:0006011]	UTP:glucose-1-phosphate uridylyltransferase activity [GO:0003983]	GO:0003983; GO:0006011; GO:0009058	reh:H16_A2752
Q0K841	27.69813233658681	27.783553276233715	27.850048718845184	27.737392703842406	27.80301864445929	27.74710388991117	48	47	51	48	51	49	No	No	No	No	No	No	Q0K841_CUPNH	Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)	valS H16_A2751 E6A55_14045	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	955	valyl-tRNA aminoacylation [GO:0006438]	cytosol [GO:0005829]	cytosol [GO:0005829]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832]; valyl-tRNA aminoacylation [GO:0006438]	aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832]	GO:0002161; GO:0004832; GO:0005524; GO:0005829; GO:0006438	reh:H16_A2751
Q0K842	24.22164904299108	24.457662531550092	24.62361707016063	24.672230787147537	24.81430184747009	24.74838411404594	19	22	21	21	22	20	No	No	No	No	No	No	Q0K842_CUPNH	DNA 3'-5' helicase (EC 5.6.2.4) (DNA 3'-5' helicase II)	uvrD2 H16_A2750 E6A55_14040	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	782	recombinational repair [GO:0000725]	cytosol [GO:0005829]; DNA helicase complex [GO:0033202]	cytosol [GO:0005829]; DNA helicase complex [GO:0033202]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; isomerase activity [GO:0016853]; single-stranded 3'-5' DNA helicase activity [GO:1990518]; recombinational repair [GO:0000725]	ATP binding [GO:0005524]; DNA binding [GO:0003677]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; isomerase activity [GO:0016853]; single-stranded 3'-5' DNA helicase activity [GO:1990518]	GO:0000725; GO:0003677; GO:0005524; GO:0005829; GO:0009378; GO:0016787; GO:0016853; GO:0033202; GO:0036121; GO:0061749; GO:1990518	reh:H16_A2750
Q0K848	25.06746881016208	24.7566482771962	24.61000863297568	24.129556569409942	24.04041054562035	24.049631261992495	9	10	9	7	7	7	No	No	No	No	No	No	KHSE_CUPNH	Homoserine kinase (HK) (HSK) (EC 2.7.1.39)	thrB H16_A2744	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	331	threonine biosynthetic process [GO:0009088]		ATP binding [GO:0005524]; homoserine kinase activity [GO:0004413]; threonine biosynthetic process [GO:0009088]	ATP binding [GO:0005524]; homoserine kinase activity [GO:0004413]	GO:0004413; GO:0005524; GO:0009088	reh:H16_A2744
Q0K849	26.496001923989375	26.38383011641976	26.23699798754789	26.001635601115165	25.72019224119204	25.834612025732415	14	14	12	13	13	13	No	No	No	No	No	No	Q0K849_CUPNH	Hypothetical membrane associated protein	H16_A2743 E6A55_14005	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	144						reh:H16_A2743
Q0K850	26.724317903892093	26.728169065308677	26.761056335988364	26.334098749570117	26.38182915932541	26.355822942100467	3	4	4	4	5	4	No	No	No	No	No	No	Q0K850_CUPNH	AMP nucleosidase (EC 3.2.2.4) (AMP nucleosidase)	H16_A2742	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	315	cytokinin biosynthetic process [GO:0009691]	cytosol [GO:0005829]	cytosol [GO:0005829]; AMP nucleosidase activity [GO:0008714]; cytokinin biosynthetic process [GO:0009691]	AMP nucleosidase activity [GO:0008714]	GO:0005829; GO:0008714; GO:0009691	reh:H16_A2742
Q0K851	27.702600921291804	27.596760261722192	27.58161848951389	27.65868687455502	27.64301687465753	27.65649331634673	42	37	37	36	37	37	No	No	No	No	No	No	Q0K851_CUPNH	DNA polymerase I (EC 2.7.7.7)	polA H16_A2741 E6A55_13995	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	938	DNA-templated DNA replication [GO:0006261]; double-strand break repair [GO:0006302]		3'-5' exonuclease activity [GO:0008408]; 5'-3' exonuclease activity [GO:0008409]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA-templated DNA replication [GO:0006261]; double-strand break repair [GO:0006302]	3'-5' exonuclease activity [GO:0008408]; 5'-3' exonuclease activity [GO:0008409]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]	GO:0003677; GO:0003887; GO:0006261; GO:0006302; GO:0008408; GO:0008409	reh:H16_A2741
Q0K852	26.269040648702884	26.366518371190693	26.557430887319313	25.868231323532346	26.043376687441707	25.92972547439631	11	10	12	10	11	10	No	No	No	No	No	No	Q0K852_CUPNH	NAD(P)/FAD-dependent oxidoreductase (NADH dehydrogenase type2 (EC 1.6.99.3))	ndh H16_A2740 E6A55_13990	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	441	aerobic electron transport chain [GO:0019646]		NAD(P)H dehydrogenase (quinone) activity [GO:0003955]; aerobic electron transport chain [GO:0019646]	NAD(P)H dehydrogenase (quinone) activity [GO:0003955]	GO:0003955; GO:0019646	reh:H16_A2740
Q0K853	25.67504252554603	25.83090328354544	25.7668804818317	25.799857498714413	25.768695967616473	25.788277059561853	13	13	13	14	13	13	No	No	No	No	No	No	Q0K853_CUPNH	Dienelactone hydrolase family protein (Dienelactone hydrolase or related enzyme (EC 3.1.1.-))	H16_A2739 E6A55_13985	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	292			hydrolase activity [GO:0016787]	hydrolase activity [GO:0016787]	GO:0016787	reh:H16_A2739
Q0K855	26.944586864262213	26.83876032050617	26.692084732318968	27.001606967002022	26.7969895617936	26.887503003908247	13	14	15	14	14	14	No	No	No	No	No	No	Q0K855_CUPNH	Sulfurtransferase	sseA H16_A2737 E6A55_13975	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	285			thiosulfate sulfurtransferase activity [GO:0004792]	thiosulfate sulfurtransferase activity [GO:0004792]	GO:0004792	reh:H16_A2737
